1.860000e+00	1.031352e+00	-2.089730e-05
1.870000e+00	1.036897e+00	-2.224951e-05
1.880000e+00	1.042442e+00	-2.368448e-05
1.890000e+00	1.047987e+00	-2.520695e-05
1.900000e+00	1.053532e+00	-2.682193e-05
1.910000e+00	1.059077e+00	-2.853467e-05
1.920000e+00	1.064622e+00	-3.035071e-05
1.930000e+00	1.070166e+00	-3.227587e-05
1.940000e+00	1.075711e+00	-3.431628e-05
1.950000e+00	1.081256e+00	-3.647838e-05
1.960000e+00	1.086801e+00	-3.876896e-05
1.970000e+00	1.092346e+00	-4.119512e-05
1.980000e+00	1.097891e+00	-4.376436e-05
1.990000e+00	1.103436e+00	-4.648454e-05
2.000000e+00	1.108980e+00	-4.936392e-05
2.010000e+00	1.114525e+00	-5.241117e-05
2.020000e+00	1.120070e+00	-5.563541e-05
2.030000e+00	1.125615e+00	-5.904618e-05
2.040000e+00	1.131160e+00	-6.265352e-05
2.050000e+00	1.136704e+00	-6.646795e-05
2.060000e+00	1.142249e+00	-7.050050e-05
2.070000e+00	1.147794e+00	-7.476275e-05
2.080000e+00	1.153339e+00	-7.926684e-05
2.090000e+00	1.158884e+00	-8.402546e-05
2.100000e+00	1.164428e+00	-8.905194e-05
2.110000e+00	1.169973e+00	-9.436024e-05
2.120000e+00	1.175518e+00	-9.996497e-05
2.130000e+00	1.181063e+00	-1.058814e-04
2.140000e+00	1.186607e+00	-1.121256e-04
2.150000e+00	1.192152e+00	-1.187143e-04
2.160000e+00	1.197697e+00	-1.256650e-04
2.170000e+00	1.203241e+00	-1.329961e-04
2.180000e+00	1.208786e+00	-1.407267e-04
2.190000e+00	1.214331e+00	-1.488769e-04
2.200000e+00	1.219875e+00	-1.574676e-04
2.210000e+00	1.225420e+00	-1.665207e-04
2.220000e+00	1.230965e+00	-1.760591e-04
2.230000e+00	1.236509e+00	-1.861066e-04
2.240000e+00	1.242054e+00	-1.966882e-04
2.250000e+00	1.247598e+00	-2.078299e-04
2.260000e+00	1.253143e+00	-2.195587e-04
2.270000e+00	1.258687e+00	-2.319031e-04
2.280000e+00	1.264232e+00	-2.448926e-04
2.290000e+00	1.269776e+00	-2.585579e-04
2.300000e+00	1.275321e+00	-2.729312e-04
2.310000e+00	1.280865e+00	-2.880459e-04
2.320000e+00	1.286410e+00	-3.039368e-04
2.330000e+00	1.291954e+00	-3.206403e-04
2.340000e+00	1.297498e+00	-3.381940e-04
2.350000e+00	1.303043e+00	-3.566375e-04
2.360000e+00	1.308587e+00	-3.760115e-04
2.370000e+00	1.314131e+00	-3.963588e-04
2.380000e+00	1.319675e+00	-4.177235e-04
2.390000e+00	1.325219e+00	-4.401519e-04
2.400000e+00	1.330764e+00	-4.636917e-04
2.410000e+00	1.336308e+00	-4.883927e-04
2.420000e+00	1.341852e+00	-5.143067e-04
2.430000e+00	1.347396e+00	-5.414874e-04
2.440000e+00	1.352939e+00	-5.699906e-04
2.450000e+00	1.358483e+00	-5.998741e-04
2.460000e+00	1.364027e+00	-6.311981e-04
